lat_maxs,lat_mids,lat_mins,area_km2_545,area_km2_540,area_km2_535,area_km2_530,area_km2_525,area_km2_520,area_km2_515,area_km2_510,area_km2_505,area_km2_500,area_km2_495,area_km2_490,area_km2_485,area_km2_480,area_km2_475,area_km2_470,area_km2_465,area_km2_460,area_km2_455,area_km2_450,area_km2_445,area_km2_440,area_km2_435,area_km2_430,area_km2_425,area_km2_420,area_km2_415,area_km2_410,area_km2_405,area_km2_400,area_km2_395,area_km2_390,area_km2_385,area_km2_380,area_km2_375,area_km2_370,area_km2_365,area_km2_360,area_km2_355,area_km2_350,area_km2_345,area_km2_340,area_km2_335,area_km2_330,area_km2_325,area_km2_320,area_km2_315,area_km2_310,area_km2_305,area_km2_300,area_km2_295,area_km2_290,area_km2_285,area_km2_280,area_km2_275,area_km2_270,area_km2_265,area_km2_260,area_km2_255,area_km2_250,area_km2_245,area_km2_240,area_km2_235,area_km2_230,area_km2_225,area_km2_220,area_km2_215,area_km2_210,area_km2_205,area_km2_200,area_km2_195,area_km2_190,area_km2_185,area_km2_180,area_km2_175,area_km2_170,area_km2_165,area_km2_160,area_km2_155,area_km2_150,area_km2_145,area_km2_140,area_km2_135,area_km2_130,area_km2_125,area_km2_120,area_km2_115,area_km2_110,area_km2_105,area_km2_100,area_km2_95,area_km2_90,area_km2_85,area_km2_80,area_km2_75,area_km2_70,area_km2_65,area_km2_60,area_km2_55,area_km2_50,area_km2_45,area_km2_40,area_km2_35,area_km2_30,area_km2_25,area_km2_20,area_km2_15,area_km2_10,area_km2_5,area_km2_0
-35,-38,-40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39664.32033729256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38495.96913081409,44364.693161195384,15208.366033890294,11260.540548273626,7247.19759127405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1038116.6955591594,1150694.8558099403,937990.6190689658,999460.0567812496,1465381.495075877,1509521.4279305139,1069595.1676238559,1134139.6481794983,1248222.9266877745,1476972.2090473727,273191.33745927986,277730.9885207326,278811.34166101087,283246.187209402,282577.90069174446,342782.3131829427,488551.5610733291,509501.84002399544,818997.7731490992,302230.13658871735,304099.8557259352,301068.67145465134,294477.7146450381,383012.5097866627,276545.9286847634,253970.6295837928,179336.30629401162,27114.953797602426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-30,-33,-35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,380704.8481010426,373048.8827463055,193526.38652921803,30440.32942115873,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46000.37647502506,0.0,29156.327127160886,33318.20616268378,37117.49556963293,44364.69316097908,24485.52966205438,0.0,0.0,0.0,0.0,0.0,0.0,0.0,135.19927539332795,0.0,0.0,0.0,902540.8686836534,142915.221977714,605924.8481425336,626824.0901879368,365131.55171663535,674829.6758597561,696725.799515133,813904.9643308674,969465.6925774362,1500725.53338024,599337.766828206,566980.8097527975,517132.6867466737,557935.9908982664,578392.8316490282,662767.915584023,754463.4387710181,792166.9737502969,868799.4197846728,58025.01895444915,78923.17502834799,113200.85139356073,151524.9624803071,391978.5672285617,293092.80156656966,287898.21277972776,292573.716485462,258072.43107143755,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-25,-28,-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54606.69630756241,226842.78190909914,389928.83901697816,279683.8279212213,27029.55049478373,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49309.15254144121,0.0,0.0,0.0,0.0,19879.1634990689,44364.69316126749,0.0,0.0,0.0,0.0,0.0,0.0,114445.09516965467,27893.06872828347,7.264626803088914,0.0,47957.58392352375,87538.89920756946,71300.55393189809,83027.70865602477,97163.9544894663,81637.67033020515,66986.98781340756,41271.578156685944,20373.641012984255,693864.1730424607,638575.809672598,618966.6473540537,612020.2114650403,598978.7243616208,593535.5330284692,635930.3737438648,761218.9224857411,837566.1386612768,853435.6932003308,0.0,0.0,0.0,0.0,344289.8020673613,202823.63240891314,58256.47432004767,145076.5893976515,281282.4685804478,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-20,-23,-25,0.0,0.0,8952.205740226924,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,140685.34051686153,393339.61794333515,160788.98225881357,102626.97508833643,103410.35401484772,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17710.93550823813,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,351383.46986113704,171167.98551400076,109291.67212909626,85474.66059249968,169504.20661535944,105927.42532569749,149802.5830402855,118034.36530042159,88664.99392205144,66992.95091421141,0.0,0.0,0.0,762029.5129533379,766731.0832146441,689642.4302295374,618378.6530759098,668954.4976277084,714225.3756207939,826419.6915474297,551517.4120951049,460414.1259311646,328992.8277656582,0.0,0.0,0.0,0.0,517258.8938147618,251313.0327608263,172929.21576540527,0.0,47063.84072676125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-15,-18,-20,35184.06058502015,59724.046846169724,81085.58312249847,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,160697.21877449015,117861.99656890468,89107.28220698437,57114.95190782764,41368.62343978766,5725.890862248195,0.0,0.0,0.0,0.0,258857.48415702497,318717.0118086376,316942.2010822685,176.39649299818697,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66182.38868582457,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1040287.0272901988,661693.3199509839,358421.02367883484,323619.9222382143,210312.68113526964,431587.8875350837,474226.68131028087,536726.0623082328,449460.1542417886,395100.21420051274,0.0,0.0,0.0,589768.3306781746,560833.0992872093,651544.4755437375,741110.8793751342,664268.725427774,605172.0425982941,267617.60393757536,55556.415321482826,21780.15794778127,88485.45565804908,162593.3289934892,0.0,0.0,0.0,0.0,534550.3504157908,189053.8218668496,77735.21023720269,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-10,-13,-15,144800.16457858644,124919.44761999685,93072.61422751029,0.0,0.0,0.0,0.0,0.0,3973.8586461167515,52998.03182591548,53652.00515952139,39385.77697386047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,882660.113300867,780137.6553080098,727897.3086179307,679273.4193635911,653288.3333399342,563498.370676367,486784.92701032705,223711.40965321648,49557.185154773564,0.0,0.0,0.0,0.0,420369.1684380648,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66182.38868589667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1432946.928169844,1264124.0007508136,1048977.761128337,998087.9510584694,943496.2215164931,1069837.1280717305,1286342.3620106208,1179019.2608711566,1078752.9263535738,1040112.0033050051,0.0,0.0,0.0,92058.51860187008,137503.07726841903,124996.30946810108,167876.4857607802,126771.92594008602,92912.47284792687,148044.4599976999,390843.35605872446,500021.7501364551,528417.3627471467,480087.2620327652,0.0,0.0,0.0,0.0,123806.59025993184,396657.1853835686,202389.1953866683,50936.788002831854,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-5,-8,-10,2904.8939550203813,0.0,0.0,0.0,0.0,0.0,0.0,196743.3225592199,378084.38658512227,534443.1343744757,536454.3099828482,506843.36215164023,232777.5225671113,66696.8809097713,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1732170.1845449521,1656580.9697689458,1558966.540831179,1428042.7970844689,1334622.1325323638,1188713.772028567,1098724.1682549855,876953.638239996,687292.4154527466,264854.08881684585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54452.26498532484,66182.38868575246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1652813.5318165324,1730427.3648307973,1571291.3056303184,1593791.5082082872,1611377.6284718513,1798601.0682925095,1755871.3776465517,1786781.685563036,1822142.647084624,1815559.0250168643,0.0,0.0,0.0,1160.952837374717,500554.42298267735,460005.61863729375,366501.67890457157,399175.0845560092,437305.917658761,502217.53716900066,285334.3011160897,160685.14525639152,109015.79055272753,39541.61065455371,3924.7469681386015,0.0,0.0,0.0,0.0,397517.84707041626,250500.47858805,201144.67572202903,84202.89865893214,16485.007220103857,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,-3,-5,0.0,0.0,14119.077667673442,17222.532277466908,41066.60942373541,64640.330822936936,81884.72540622784,1232786.0928266956,1308131.777451273,1291620.7642620404,1232424.7729038985,1147739.9466603156,810814.6886173154,574798.971083814,197788.7748583265,6562.034852060753,0.0,0.0,0.0,13992.129418436178,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1693899.4279786127,1679387.3747724346,1681447.4519926682,1724251.0293590387,1710921.821612236,1696665.6680772412,1658303.6890439221,1470729.0264611987,1252224.3292219338,934131.8909064399,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,445739.83412614325,214571.94821214786,63161.565426515415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1388761.5162385874,1437488.0128310686,1539252.9645132867,592259.9348338775,1545507.1770217596,670891.3310408003,1472708.037136963,788736.8989319175,1488148.5356826684,1513155.6561728315,0.0,0.0,0.0,0.0,97725.16704611608,205164.80233616792,309157.4421464107,275410.3825640996,237109.93568865105,27335.544531781172,0.0,0.0,120411.9111679625,115072.61448918321,106667.22954129158,43617.88787060196,20175.75708392976,18571.136558299273,26704.896652009127,43310.482166686685,633632.4788258367,309131.0904098919,205675.59834363707,200754.47770976735,166441.93701500498,76669.50716319586,14591.9444054436,0.0,0.0,0.0,0.0
5,2,0,0.0,0.0,93177.38936851606,95388.21829569965,90167.44379490822,91237.02110764511,90568.01907786846,1587357.0347595585,1604663.7567057246,1569514.8843219404,1590613.6740426456,1608504.7119006705,1558097.520854951,1301383.762185681,798939.0101226743,395908.46739404264,93782.84253353976,0.0,0.0,4362.009383899747,18260.431574800055,4445.422635472232,4356.596991059674,4118.593386166338,1907.3827603008474,129.37841006019084,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1389335.5679301042,1515808.1852964985,1565341.6220706431,1580497.9968720998,1578433.1811604956,1585142.2502791523,1604528.9136221583,1676969.932718092,1684250.544875991,1482237.8434170322,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,201845.62784107804,478001.47660068545,209863.46260787372,51077.603237665484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,925136.3739630813,1092447.9499887147,1416935.4232190757,1455358.4484296646,1484746.1034056707,1486859.445304887,1411862.962784633,1479137.1450510947,1529370.4056574826,1564611.4598719864,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,154239.69373071473,101638.54969144671,90768.32167593033,125067.5244095703,115596.1715481103,116334.01460337911,119652.47054462339,137535.83909576747,195518.79661450806,638415.4744578623,251976.96703865088,181915.5314327992,684552.0823433946,644954.5152212887,575900.1314376866,256711.88120880252,157918.06338196757,63588.72166282406,670.7092905060997
10,7,5,0.0,0.0,73874.37839649369,68148.50695301495,49525.20430755589,24881.90559556341,8306.513042571889,574334.4692227248,337597.1665505647,212521.21621804056,240396.47784273495,347934.56018765114,781950.1949484091,1360742.8467230902,1621526.1966636966,1078990.476381537,646303.5443977844,0.0,0.0,0.0,0.0,13815.008939039417,13903.834583524076,14141.838188201107,16840.410468287708,18260.431574655853,18260.431574439546,18260.431574511647,223.24833277121698,0.0,0.0,0.0,0.0,53480.16794313009,154073.35416449409,300756.9036577474,478540.75675758667,611005.400908278,848635.6709252266,1009156.7317177883,1403932.0568859023,1516909.3952224392,1661959.1148193243,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7601.4404543505925,483410.11587706883,194968.0986973122,584.0134059997359,0.0,0.0,0.0,0.0,0.0,0.0,1154479.9547818354,1064225.4983495884,931839.162648637,930896.843433781,969087.1469887134,853942.9949543948,875820.8345336854,854621.3878454948,869165.2842600415,902154.703311305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,183268.90244185075,264185.50398210646,292188.78055117436,144719.7834036626,109677.6102511942,109673.84645118158,110524.34001706871,131472.15387643036,242109.26334775746,402725.85809189884,549120.3119688731,427811.1495820036,887430.3011451878,826665.9736601685,518512.21515722736,594182.222036477,550014.724909566,510238.09770605894,442903.0370436963
15,12,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,128942.59534641216,90861.62276988635,62111.54109118278,64946.345186538725,76211.45079604573,57610.36517377218,182950.0787075832,765091.0371361064,1590846.6472061519,1623161.8652906597,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,137.29315948995938,18260.431574367445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27774.57813357321,70535.70160176836,263860.1370239696,700526.745708983,1328407.7574144127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10112.612790880265,494162.63348450634,309307.52795029787,559.8382612411347,0.0,0.0,0.0,0.0,0.0,1171641.779314966,1165164.7876666053,1136471.8036558165,1084497.4051414405,979516.5537693168,1146707.4581361078,1258601.4150789743,1192927.2790302932,1161568.5810409158,1138289.617906057,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6221.549697785098,0.0,16946.330262867912,195444.01795613178,262159.1028404847,263171.0284052458,274789.4320623582,221673.90892172756,83525.95344688614,88859.96305288623,62258.40686424163,327054.0577834377,817805.0452128561,834727.8469757214,749749.8895468971,420132.7734924392,481453.785677342,526194.5339045195,558469.2150530793
